date,note_id,key,title,published_at,created_at,updated_at,age_days,read_count,like_count,comment_count
2025-11-16,,ne05471c0675e,GPT-5.1、正直どう変わった？まとめてみた話,,,,,304,,
2025-11-16,,ne0aee52dc40a,ワンショット型 vs 対話型──AIの使い方を整理してみた,,,,,21,,
2025-11-16,,ne852d46a8e7d,note分析ダッシュボード、ついに“動いた”ので共有方針まとめる,,,,,81,,
2025-11-16,,ne853a5e34d26,【無料プロンプト付き】Self-Managed Assistant ─ AIが「文脈を守る」日。Reflective Counter Modeの進化形,,,,,80,,
2025-11-16,,ne8e48c3dabcb,【日光浴】Apple Watchで“光を可視化”してみた！,,,,,55,,
2025-11-16,,neb919b966dce,「Excelでええやん！」って思ってた私が、Python DataFrameに恋した話,,,,,221,,
2025-11-16,,neb9f4e6e71c0,「え、なんで動かんの？」から始まるPlotlyの旅 ― 可視化を“対話”に変えるまで,,,,,399,,
2025-11-16,,nef0eee72e29d,生成AIで調査チーム作ったら、頼もしすぎる奴らが集まった話,,,,,238,,
2025-11-16,,nf26bbd40f67d,辞書奴隷からAI宇宙旅行へ──論文翻訳の進化史,,,,,34,,
2025-11-16,,nf92bd63e6f7f,Python独学を失敗しない7つのコツ,,,,,63,,
2025-11-17,,n00864a9be6ee,光はどこから入るの？「肌」と「目」の仁義なき戦い！〜「最強の光の浴び方」〜,,,,,165,,
2025-11-17,,n010c671b5d53,「Context Engineering 2.0」論文の独自解釈,,,,,107,,
2025-11-17,,n066fb6464129,「手書き・Excel管理はもう不要！」Google Colabで実現する究極の配当金自動管理ダッシュボード【Python】,,,,,247,,
2025-11-17,,n07416cbde595,プロンプト解説：Verbalized Samplingってなんやねん？！,,,,,97,,
2025-11-17,,n074930ee4989,クリック3回でグラフ爆誕！CSV/Excelを即座に可視化するPython GUIスクリプト,,,,,60,,
2025-11-17,,n07d869d6422e,アレニウスモデルについてまとめてみる｜故障モードと活性化エネルギーの読み解き方,,,,,376,,
2025-11-17,,n08c433ea540a,データ分析の最初の敵！Pandasで汚いカラムをクリーンにする五大魔法,,,,,166,,
2025-11-17,,n09247ed4fa70,AIって結局なにができるん？──「5つの力」で説明してみた話,,,,,107,,
2025-11-17,,n093920fe2ad0,【限定公開/GPTs付き】ChatGPTに“妥当性％付きで会議させる”_「Verbalized Sampling(VS)中級テンプレ」,,,,,86,,
2025-11-17,,n0c9b355a99c9,"AIに心を支配されない方法：「道具」として使いこなすための""疑いながら使う""成熟の境界線",,,,,172,,
2025-11-17,,n1130818619a2,関東の鉄道株9社をぜんぶ比較してみた｜優待×配当×増配でどれがお得？,,,,,43,,
2025-11-17,,n116978369dbd,ヘッドホンのイヤーパッドがベタベタ/ボロボロになる理由〜愛されすぎた証拠！？ベタベタ星人の科学〜,,,,,54,,
2025-11-17,,n13a11e3755f6,【入門】yfinance＋Google Colabで株価取得を5分で！インストール不要の投資ハック,,,,,152,,
2025-11-17,,n142a69d545aa,部下のモヤっと相談を3分で解決！心理学の3択テクニック,,,,,118,,
2025-11-17,,n1584fd23e2ce,【無料プロンプト付き】Reflective Counter Mode─AIが自分にツッコミを入れはじめた日。文脈ドリフトを笑いで制御する「自己観測AI」,,,,,137,,
2025-11-17,,n163696d4f163,「人気の壁」を越える条件とは？──データ分析で見えた“自走するSNS”の法則,,,,,124,,
2025-11-17,,n198e113d8fa9,集中力・成績は「光」で決まる！体内時計と前頭前野を鍛える外遊びの真実 ―外遊びと学力の意外すぎる関係,,,,,463,,
2025-11-17,,n1f856521dcc6,AIを動かすレトリック術：中学生向けにわかりやすく、社長を説得せよ,,,,,292,,
2025-11-17,,n1fa3983abb53,「もう勘に頼らない！」J-Quants APIで比較対象企業を一発抽出するPython自動ツール,,,,,105,,
2025-11-17,,n205d389bba48,たった30分の差が、ストレスを22％減らす ― Apple Watchが示した最新研究,,,,,189,,
2025-11-17,,n26143a47c054,【AIアート/イラスト】Silent Data Diver,,,,,22,,
2025-11-17,,n26322a0b20c1,太陽に焼かれて死ぬ！？あなたの知らないタイヤ寿命の秘密,,,,,27,,
2025-11-17,,n264cd9e99021,"定着のカギは「タイミング」！ Duolingoを最強にする""朝夜2回""の科学",,,,,251,,
2025-11-17,,n26a2d7839528,Python環境構築は恋愛だった！？〜初学者エンジニアが辿り着いた、ゆるふわPythonライフ〜,,,,,73,,
2025-11-17,,n27810521a1ba,2025年自民党総裁選と日本株価 ― 生成AIでシナリオを比較してみた,,,,,80,,
2025-11-17,,n27e2942c02d7,自己紹介/はじめてのnote,,,,,154,,
2025-11-17,,n280140423c90,🎃トリックオアトリート👻 -ハロウィンアートイラスト2025-,,,,,341,,
2025-11-17,,n2962eed0a9d4,プロンプトの読み方。長すぎるプロンプト、どう使えばええねん？,,,,,154,,
2025-11-17,,n30ce9211450c,生成AI歌詞翻訳プロンプト,,,,,71,,
2025-11-17,,n348ed9904976,名刺の「箱」で展示会に挑んだ後輩：令和の新人、謎の節約術,,,,,35,,
2025-11-17,,n34abd580cd60,Python環境構築を最短3ステップで完了,,,,,59,,
2025-11-17,,n359e812b0ab5,バイオリンプロットって、データ界の“楽団リーダー”やった話,,,,,156,,
2025-11-17,,n36c149a7708a,AIの“わかったフリ”を止めるたった一言─リフレクション・プロンプティング,,,,,163,,
2025-11-17,,n3a0a768238a3,AIシェフと学ぶ！プログラミングは「料理のレシピ」と同じだった,,,,,54,,
2025-11-17,,n3a93bf679b2c,光で割れた？じゃあSPring-8で殴ってええですか。,,,,,47,,
2025-11-17,,n3bd86f52e364,まさか学習アプリにハマるとは！？Duolingoが仕掛けた、人を虜にする継続の秘密（課金沼からの告白）,,,,,192,,
2025-11-17,,n3df2abbd3e90,ChatGPT、ついに“制限解除”──AIが笑って返す時代の幕開け！？,,,,,610,,
2025-11-17,,n3df7eb2c83f6,【プロンプト付き】やりたい顔を“書けば作れる”ようになった。──まだ“シミ完全除去チャレンジ”は未達（笑）『顔ベース』専用プロンプト構造を公開！,,,,,239,,
2025-11-17,,n3f384bcc700c,【衝撃】ワイが組んだAI「調査チーム」の役割分担、ガチでプロの「AI戦略」と完全一致してた件,,,,,127,,
2025-11-17,,n3fbdcd94294e,AIの回答を劇的改善！プロンプトの型と時短テクニック,,,,,51,,
2025-11-17,,n41587aa59f87,AIとの対話を「設計」に変える地図。《MAPSモデル》で、もう生成AIに「ズレた答え」を出させへん！,,,,,117,,
2025-11-17,,n420a947a887b,体内時計がズレてる人ほど“光ログ”がヤバい。Apple Watchで測ってわかった真実〜,,,,,65,,
2025-11-17,,n44108f527a29,コピペでできるサクッとデータ分析。「Googleスプレッドシート × Pythonで“週データ”を自動集計して“月トレンド”の可視化」─ Colab × Plotlyで一瞬グラフ化する方法。,,,,,132,,
2025-11-17,,n4a8030d105a4,関数電卓から生成AIへ──研究者が体感した“誰でもできる”データ分析時代,,,,,104,,
2025-11-17,,n5148d2263bc4,【告白】Python使いなのに「Jupyter Lab」から抜け出せない私。〜pyファイルに裏切られた日々〜,,,,,402,,
2025-11-17,,n53d27dfb0411,"雑なプロンプトが「秒速」で""プロ""仕様に変わる魔法",,,,,61,,
2025-11-17,,n5557170c31bb,会議あるある：現状維持バリアマン攻略法,,,,,19,,
2025-11-17,,n590ba35c7a41,なぜ部下はあの人の言葉で動くのか？ ― マネジメントと生成AIに効く『動かす心理学』,,,,,78,,
2025-11-17,,n59fdf2b8f4ae,良かれと思って水をかけたら逆効果！？──太陽電池パネルの寿命を縮める“意外な習慣”,,,,,27,,
2025-11-17,,n5d6f1b58cb06,Apple Watchで「日光」を見える化してみたら〜Time in Daylightの体験とユーザーの声〜,,,,,43,,
2025-11-17,,n658b8cc637f6,働きすぎて死んだ？洗濯機の寿命は“回数”と“熱”で決まる！,,,,,67,,
2025-11-17,,n66e70669703e,「誰やねん初対面やぞ！」 アレニウス式とウイスキー熟成に隠された時間と温度の哲学,,,,,129,,
2025-11-17,,n683b6ce7ee4a,Python外れ値検出を5手法で可視化,,,,,38,,
2025-11-17,,n68ae8f54f747,フォロワーの崖は「フォロー」で登れるか？回帰分析で判明した“行動が行動を呼ぶ”note の真理,,,,,128,,
2025-11-17,,n69be1a1f90f4,【GPTs付き】何を聞けばいいかわからない」から抜け出す〜構造化プロンプト＋実装ガイド〜,,,,,173,,
2025-11-17,,n6f8b1868b452,形式は整ったのに…中身が地獄！？😱― “可視化の魔法”で暴くデータの裏側 ―,,,,,246,,
2025-11-17,,n6f95c764bc62,「量産って……値下げ交渉じゃないのかよッ！？」,,,,,24,,
2025-11-17,,n7135be30f7e6,アイリングモデルでMTTFを読む3ポイント〜製品寿命予測〜,,,,,131,,
2025-11-17,,n7540136bf03c,srefってなんや！？魔法か？──構造じゃなく“演奏”でMidjourneyが描く世界,,,,,145,,
2025-11-17,,n75c22ba2457f,日光と食事と睡眠の関係について,,,,,37,,
2025-11-17,,n7bd39322fb23,PythonでCSV→Excel変換3ステップ,,,,,75,,
2025-11-17,,n7df1c359e56e,データの特徴から“最適な変曲点手法カテゴリ”を自動処理,,,,,90,,
2025-11-17,,n806a5cdbee60,浴びた光を「見える化」する,,,,,46,,
2025-11-17,,n81d484e6e928,フォロワー202人達成！「KITAcore」のログプレイ、まだ途中です,,,,,293,,
2025-11-17,,n8307b08e003d,「モジュールってなんだよ！」 理系研究者がAIに裏切られ、初めてのPythonで叫ぶ,,,,,80,,
2025-11-17,,n8324b0d3c243,日光浴の知識が、社内を“小麦色”にした件― 知識の副作用は、笑えるトラブルだった,,,,,30,,
2025-11-17,,n8509829bfd99,回帰直線って、実は“カッコつけた一次直線”の話やで,,,,,168,,
2025-11-17,,n8551a6a14870,生成AIで「調査チーム」を作ってみた〜GPT・Gemini・Grok・Perplexityの役割分担〜,,,,,92,,
2025-11-17,,n876dd0c9e114,生成AIを「考える相棒」にする──対話型で思考を深める使い方,,,,,64,,
2025-11-17,,n8859539783be,北向きの給湯器は“日陰者”のヒーローだった！？～故障の原因は、まさかの「愛」の欠如？～,,,,,34,,
2025-11-17,,n8894a18d51c1,保有株の損益、もう手計算しない｜Googleスプレッドシート＋Pythonで自動可視化する方法,,,,,47,,
2025-11-17,,n8af759621330,【探すの面倒くさすぎ】Midjourney V7パラメータ、わかる分だけ全部ここに置いとく“自分用メモ”,,,,,90,,
2025-11-17,,n8b612ec93167,Midjourneyに手を出してみたら、アメコミ以外ぜんぜん出てこない件。,,,,,182,,
2025-11-17,,n8b80b1c37c22,株価の法則はグラフが知っていた！,,,,,41,,
2025-11-17,,n8ff40bd1f6e2,AIの“ファッションごっこ”が予想外に深かった！？,,,,,328,,
2025-11-17,,n911d43f9e3fa,制作物　仮想通貨の価格取得,,,,,39,,
2025-11-17,,n9498deb77d3a,AIを検索ツールから「参謀」へ。新規事業アイデアを研ぎ澄ます「思考の型」の技術,,,,,143,,
2025-11-17,,n94da7a52ea24,浴びている光はどこを通じて影響があるのか,,,,,42,,
2025-11-17,,n995baed7ded7,Gemini、お前Duolingoか！？ AI先生と“ステップ学習”が始まった日,,,,,198,,
2025-11-17,,n9a67fecb68b6,【AIアート/イラスト】「黒髪リリック（Black-Haired Lyrics）」─歌詞に宿る“感情の残像”を、黒髪の女性として描くアートシリーズ。,,,,,129,,
2025-11-17,,n9b34d64821d9,激震！「決算書、読んだフリ」はもうムリ。NotebookLMに丸投げしたら企業分析が爆笑レベルで深まった件,,,,,143,,
2025-11-17,,n9d10ce9a86d3,ヒストグラムって、データたちの“性格診断”やった話,,,,,167,,
2025-11-17,,na33ab3948ef9,プロンプトの長さって、見栄っ張りなんかもしれん笑,,,,,134,,
2025-11-17,,na39630ab349d,srefという沼の入口──スタイルを混ぜたら世界が変化。,,,,,119,,
2025-11-17,,na3b1cce5678c,「Excel卒業！Pythonでデータ分析の冒険を始めよう」〜初心者向けマガジン紹介,,,,,379,,
2025-11-17,,na7053d705ed5,光を避けたい時期だからこそ、光の重要性について書いてみる,,,,,38,,
2025-11-17,,na9944abbbdb7,Spotifyプレイリスト3ステップ一括取得ツール,,,,,94,,
2025-11-17,,nae521725949f,スタバが多い街は、本当に都会なのか？──“緑の女神”が暴く日本のリアル。,,,,,200,,
2025-11-17,,nb3b22defdb49,もうネタ探しで迷わない — 検索・SNS・記事トレンドを横断して「書くべき構成」を導くプロンプト,,,,,156,,
2025-11-17,,nb5da69fd69ff,日光は見えていたのに、見えていなかった,,,,,45,,
2025-11-17,,nba6c8d042bab,AIと作る、“放置でうまい”塩麹チキン──プロンプト設計から完成レシピまで,,,,,140,,
2025-11-17,,nbb8ac2f5091d,PythonでExcel集計を自動化する3手順,,,,,23,,
2025-11-17,,nbc8e22ad7cc7,AIが人の話を聞かない夜に──冷蔵庫GPTが教えてくれた“対話設計”の魔法,,,,,257,,
2025-11-17,,nbca407b2fd33,生成AIは“知財担当の恋人”になれるか？ 特許文献を日本語に戻す読み解きガイド,,,,,24,,
2025-11-17,,nbccf3a81e45c,「買うべきか、売るべきか」VWAP割安率と分位点分析で客観的に判断する方法,,,,,29,,
2025-11-17,,nbf5b6023ea85,こんなユーザーには気をつけろ！？Noteの闇、覗いちゃいました,,,,,259,,
2025-11-17,,nc26003dfcebd,爆速投資ハック！Excel地獄から5分で脱出！― yfinance＋Google Colab＋Plotlyで「取る→見える」を一撃！ ―,,,,,957,,
2025-11-17,,nc29de171f59d,朝ごはんと日光浴のゴールデンコンビ──時間栄養学の視点から,,,,,26,,
2025-11-17,,nc8c2db0f0a20,【AIアート/イラスト】スパイダーマン、糸が切れる。バットマン、飲みに行く。,,,,,325,,
2025-11-17,,ncd12f1fca6d2,自己紹介 Ver.2 ─ 60日後に見えた、自分という構造,,,,,200,,
2025-11-17,,ncd243f6ab3c4,ベタベタ・黄ばみ・ヒビ割れ…スマホケースの寿命は“愛用年数”じゃなく科学で決まる！？,,,,,39,,
2025-11-17,,nce91fe6494a6,プログラミング工程を料理で学ぶ7ステップ,,,,,54,,
2025-11-17,,ncf485b303b59,使い方で、製品寿命が変わる？！,,,,,34,,
2025-11-17,,ncfd0c44243f0,プロンプト設計にはAIDMAが含まれてた！？──100年前のマーケ理論が、AIの思考を支配してた話,,,,,128,,
